vaccine_label,Taxon_clean,Control,FeSO4,SQM® Iron,FeSO4_abs_change,SQM_abs_change
Unvaccinated,Rikenella,0.3323382870530842,0.8079091514769509,0.4270943610334995,0.47557086442386665,0.0947560739804153
Unvaccinated,Romboutsia,1.083507913135672,3.2538732318646253,1.8565188869647984,2.1703653187289533,0.7730109738291264
Unvaccinated,Ruminococcus,0.28327539483194475,0.45097018918820286,0.286209164814476,0.16769479435625811,0.0029337699825312535
Unvaccinated,Sellimonas,0.40754322815189475,0.28579129118431656,0.3699114464175539,-0.12175193696757819,-0.03763178173434084
Unvaccinated,Shigella,0.16338105665720865,0.08707201805833856,0.07713782966016539,-0.07630903859887009,-0.08624322699704326
Unvaccinated,Shuttleworthella,0.17271377955733702,0.06293648158716855,0.03992965182250058,-0.10977729797016847,-0.13278412773483644
Unvaccinated,Staphylococcus,0.035072336694432264,0.031305777389033236,0.008309098462816784,-0.003766559305399028,-0.02676323823161548
Unvaccinated,Streptococcus,0,1.3914625493901003,0.4765308681701473,1.3914625493901003,0.4765308681701473
Unvaccinated,Subdoligranulum,0.8958944947489481,0.6898367978920538,1.8135575701941653,-0.20605769685689435,0.9176630754452172
Unvaccinated,Sutterella,0.04798392418699765,0.015968063872255488,0.008309098462816784,-0.03201586031474216,-0.039674825724180865
Unvaccinated,Synergistes,0.008768084173608066,2.4944162929510116,2.1510692215102263,2.4856482087774037,2.1423011373366183
Unvaccinated,Thomasclavelia,0.21962450819506896,0.3652432782267849,0.3243771631573437,0.14561877003171592,0.10475265496227476
Unvaccinated,Turicibacter,0.12531485073419105,0.7915901842330112,0.5370103565664197,0.6662753334988202,0.4116955058322287
Unvaccinated,Victivallis,0,0,0.015810276679841896,0,0.015810276679841896
Vaccinated,Akkermansia,0.010552975939214858,0.017007743312848128,0.008438818565400843,0.00645476737363327,-0.0021141573738140147
Vaccinated,Alistipes,2.704643493433171,2.6968674839355655,2.5060953679575237,-0.007776009497605596,-0.19854812547564737
Vaccinated,Allofournierella,0.0936098444154383,0.05480850308436515,0.16933499527177348,-0.03880134133107316,0.07572515085633517
Vaccinated,Anaerofilum,0.05134422934952014,0.024630541871921183,0.05056494913238998,-0.026713687477598957,-7.792802171301613e-4
Vaccinated,Anaerostipes,2.2656661016887334,0.3742093944838556,0.04260306594276585,-1.8914567072048778,-2.2230630357459678
Vaccinated,Angelakisella,0.05104607163890876,0,0.008576329331046312,-0.05104607163890876,-0.04246974230786245
Vaccinated,Bacillus,0,0.10985447806109558,0.15281113970526994,0.10985447806109558,0.15281113970526994
Vaccinated,Bacteroides,32.17878586814356,27.891655219185033,35.373833645403884,-4.287130648958524,3.195047777260328
Vaccinated,Barnesiella,0.2471640684179788,2.6901821070612715,0.8447790149819384,2.4430180386432925,0.5976149465639596
Vaccinated,Bilophila,0.10299009266201345,0.5076914333488167,0.07701639669814847,0.4047013406868033,-0.02597369596386498
Vaccinated,Blautia,0.4247531174806115,0.21035814139262415,0.29429806599803093,-0.21439497608798735,-0.13045505148258058
Vaccinated,Brachybacterium,0.021404109589041095,0,0.0333585649349814,-0.021404109589041095,0.011954455345940303
Vaccinated,Butyricicoccus,1.3826947174248736,0.47764479427043954,0.5322447651981523,-0.905049923154434,-0.8504499522267213
Vaccinated,Butyricimonas,0.12286175746080942,0.11364363289467942,0.3129507799156726,-0.009218124566129998,0.1900890224548632
Vaccinated,Campylobacter,0.031658927817644573,0.01863932898415657,0.06832849475473002,-0.013019598833488005,0.036669566937085445
Vaccinated,Candidatus Stoquefichus,0.14257739089957613,0.12875653093387565,0.09311428953983987,-0.013820859965700483,-0.049463101359736264
Vaccinated,Catenibacillus,0.06994779890942944,0.06803097325139251,0.04274413588958609,-0.0019168256580369275,-0.027203663019843352
Vaccinated,Cerasicoccus,0,1.6070876403647298,2.475596286698477,1.6070876403647298,2.475596286698477
Vaccinated,Colidextribacter,0.9209154448811832,0.9916085569341923,0.8481920091312156,0.0706931120530091,-0.07272343574996754
Vaccinated,Desulfovibrio,0.9132844484100604,1.3044402354612235,1.0048748757382664,0.39115578705116305,0.09159042732820599
Vaccinated,Enterorhabdus,0.09925779508943279,0.07709125982889044,0.008438818565400843,-0.022166535260542353,-0.09081897652403195
Vaccinated,Faecalibacterium,6.842446372902956,4.315965638623553,2.2913896347731924,-2.526480734279403,-4.551056738129764
Vaccinated,Faecalicoccus,2.117574413686721,0,0,-2.117574413686721,-2.117574413686721
Vaccinated,Flavonifractor,0.3806204580551913,0.06345154543527268,0.2186254723107249,-0.31716891261991864,-0.16199498574446639
Vaccinated,Frisingicoccus,0.05053032318127411,0.47746948256268124,0.06777845169214813,0.42693915938140714,0.017248128510874025
Vaccinated,Gordonibacter,0.010702054794520547,0.008210180623973728,0,-0.0024918741705468195,-0.010702054794520547
Vaccinated,Helicobacter,0.6439361136028942,0.890610951821926,0.5244768871099054,0.2466748382190318,-0.11945922649298879
Vaccinated,Intestinimonas,0.5027229162300251,0.6153414326755514,0.42334812052090104,0.11261851644552634,-0.07937479570912404
Vaccinated,Lactobacillus,1.0493324191691327,1.6118442449181873,1.59886021291263,0.5625118257490547,0.5495277937434973
Vaccinated,Ligilactobacillus,0,1.8289265364635212,1.2247861574052783,1.8289265364635212,1.2247861574052783
Vaccinated,Limosilactobacillus,0,0,0.017152658662092625,0,0.017152658662092625
Vaccinated,Mailhella,0.567796917354337,0.02567886690911676,0.21987503361326236,-0.5421180504452202,-0.3479218837410747
Vaccinated,Merdibacter,0.04280821917808219,0.008210180623973728,0.025717969154597977,-0.034598038554108465,-0.017090250023484212
Vaccinated,Methanobrevibacter,0,0,0,0,0
Vaccinated,Methanocorpusculum,1.4885657522479687,0,0,-1.4885657522479687,-1.4885657522479687
Vaccinated,Methanomassiliicoccus,0.021404109589041095,0.09665747109782356,0.06774217729036709,0.07525336150878247,0.046338067701325994
Vaccinated,Monoglobus,0.4749497366658404,0.43445934467970637,0.3985669088020158,-0.04049039198613402,-0.07638282786382461
Vaccinated,Mucispirillum,0,0,0,0,0
Vaccinated,Negativibacillus,0.2968545253496892,0.9260529787828956,0.48336338150443026,0.6291984534332065,0.18650885615474105
Vaccinated,Odoribacter,0.20504753220736632,0.24617027042455428,0.3979459485764147,0.041122738217187954,0.19289841636904836
Vaccinated,Oscillibacter,0.7039748533516359,0.2423723223262187,0.49050890818546883,-0.4616025310254172,-0.21346594516616707
Vaccinated,Oscillospira,0,0.092439336225069,0.04218341528347988,0.092439336225069,0.04218341528347988
Vaccinated,Parabacteroides,1.6040384319803005,1.2816106177764677,0.8871636476105814,-0.3224278142038328,-0.7168747843697191
Vaccinated,Parasutterella,1.6917914256056257,0.8020300948897031,1.3261188925635128,-0.8897613307159226,-0.3656725330421129
Vaccinated,Peptococcus,0,0,0.45732910171640206,0,0.45732910171640206
Vaccinated,Phascolarctobacterium,4.3491418250311344,7.6396252262594135,5.965153278162839,3.290483401228279,1.616011453131705
Vaccinated,Pseudoflavonifractor,0.04221190375685943,0,0.017152658662092625,-0.04221190375685943,-0.025059245094766806
Vaccinated,Pygmaiobacter,0,0.03727865796831314,0.0910738448801834,0.03727865796831314,0.0910738448801834
Vaccinated,Rikenella,0.22822505673584337,0.9972463872310793,0.43904669042798294,0.7690213304952359,0.21082163369213958
Vaccinated,Romboutsia,1.877916149405509,3.6317514466507665,3.9393190776135394,1.7538352972452576,2.0614029282080306
Vaccinated,Ruminococcus,0.32945305878871795,0.41540999913076565,0.4706767857490907,0.0859569403420477,0.14122372696037278
Vaccinated,Sellimonas,0.21132560646183648,0.6457118126392077,0.2529530483775409,0.4343862061773712,0.041627441915704416
Vaccinated,Shigella,0.2166961451279946,0.13378422676977555,0.14523331884050633,-0.08291191835821904,-0.07146282628748826
Vaccinated,Shuttleworthella,0,0.07703660072735027,0.07621371107637419,0.07703660072735027,0.07621371107637419
Vaccinated,Staphylococcus,0.00998003992015968,0.01672940192388122,0.08449366378908088,0.006749362003721539,0.0745136238689212
Vaccinated,Streptococcus,0,1.595675937843899,1.597632333389887,1.595675937843899,1.597632333389887
Vaccinated,Subdoligranulum,1.2129635651414692,1.9087156534658707,0.8452350269697971,0.6957520883244015,-0.36772853817167206
Vaccinated,Sutterella,0.12578799694307932,0.23808993109489995,0.11039309883402039,0.11230193415182063,-0.015394898109058933
Vaccinated,Synergistes,0,0,0,0,0
Vaccinated,Thomasclavelia,0.6696956918402681,0.5403371547469015,0.33804221481033003,-0.12935853709336664,-0.3316534770299381
Vaccinated,Turicibacter,0.21187505126732833,0.722519678511274,1.0026194991119923,0.5106446272439457,0.790744447844664
Vaccinated,Victivallis,0,0.009319664492078284,0.02572898799313894,0.009319664492078284,0.02572898799313894
