vaccine_label,Supplement,Taxon_clean,raw_pct,Pct
Unvaccinated,FeSO4,Cerasicoccus,3.3045406493709226,4.429432199805264
Unvaccinated,FeSO4,Colidextribacter,0.8946235424880569,1.199160411767008
Unvaccinated,FeSO4,Desulfovibrio,1.3930922615645882,1.8673117916853006
Unvaccinated,FeSO4,Enterorhabdus,0.05507175488642141,0.07381861210880716
Unvaccinated,FeSO4,Faecalibacterium,1.5474364520776789,2.074195954977923
Unvaccinated,FeSO4,Faecalicoccus,0,0
Unvaccinated,FeSO4,Flavonifractor,0.13488609174811148,0.1808023751224579
Unvaccinated,FeSO4,Frisingicoccus,0.4426211675627785,0.5932928839266055
Unvaccinated,FeSO4,Gordonibacter,0.007961783439490448,0.010672036956624768
Unvaccinated,FeSO4,Helicobacter,0.4102046681286188,0.5498415538829062
Unvaccinated,FeSO4,Intestinimonas,0.42863178426781995,0.5745414048567676
Unvaccinated,FeSO4,Lactobacillus,2.823306723285074,3.784382471562657
Unvaccinated,FeSO4,Ligilactobacillus,2.9176460798245234,3.910835684853979
Unvaccinated,FeSO4,Limosilactobacillus,0.015923566878980895,0.021344073913249537
Unvaccinated,FeSO4,Mailhella,0.09533803351805775,0.12779184774482638
Unvaccinated,FeSO4,Merdibacter,0.054823392784297,0.07348570559952558
Unvaccinated,FeSO4,Methanobrevibacter,0,0
Unvaccinated,FeSO4,Methanocorpusculum,0,0
Unvaccinated,FeSO4,Methanomassiliicoccus,0.06301122224357199,0.08446073641366639
Unvaccinated,FeSO4,Monoglobus,0.38888091728365815,0.5212590310347537
Unvaccinated,FeSO4,Mucispirillum,0,0
Unvaccinated,FeSO4,Negativibacillus,0.3713844900927041,0.49780668282535473
Unvaccinated,FeSO4,Odoribacter,0.6415584597009213,0.8599499903254947
Unvaccinated,FeSO4,Oscillibacter,0.3015061350110533,0.4041411877051744
Unvaccinated,FeSO4,Oscillospira,0.05564785661726134,0.07459082338647195
Unvaccinated,FeSO4,Parabacteroides,2.1629161776914483,2.8991898056300323
Unvaccinated,FeSO4,Parasutterella,1.0801003865557939,1.4477750280188288
Unvaccinated,FeSO4,Peptococcus,0,0
Unvaccinated,FeSO4,Phascolarctobacterium,6.558268335642693,8.790754305409767
Unvaccinated,FeSO4,Pseudoflavonifractor,0,0
Unvaccinated,FeSO4,Pygmaiobacter,0.08757961783439491,0.11739240652287243
Unvaccinated,FeSO4,Rikenella,0.8079091514769509,1.0829277620629665
Unvaccinated,FeSO4,Romboutsia,3.2538732318646253,4.3615171960584975
Unvaccinated,FeSO4,Ruminococcus,0.45097018918820286,0.604483977984282
Unvaccinated,FeSO4,Sellimonas,0.28579129118431656,0.38307688780790733
Unvaccinated,FeSO4,Shigella,0.08707201805833856,0.1167120158025749
Unvaccinated,FeSO4,Shuttleworthella,0.06293648158716855,0.08436055345172554
Unvaccinated,FeSO4,Staphylococcus,0.031305777389033236,0.04196250950440481
Unvaccinated,FeSO4,Streptococcus,1.3914625493901003,1.8651273127068182
Unvaccinated,FeSO4,Subdoligranulum,0.6898367978920538,0.9246626534236472
Unvaccinated,FeSO4,Sutterella,0.015968063872255488,0.02140371803196919
Unvaccinated,FeSO4,Synergistes,2.4944162929510116,3.343535159665666
Unvaccinated,FeSO4,Thomasclavelia,0.3652432782267849,0.48957495428241576
Unvaccinated,FeSO4,Turicibacter,0.7915901842330112,1.0610536903998946
Unvaccinated,FeSO4,Victivallis,0,0
Unvaccinated,SQM® Iron,Akkermansia,0,0
Unvaccinated,SQM® Iron,Alistipes,1.6629076996315806,2.21699842724339
Unvaccinated,SQM® Iron,Allofournierella,0.23061532078744773,0.3074577161421977
Unvaccinated,SQM® Iron,Anaerofilum,0.05866012266482646,0.07820602413389342
Unvaccinated,SQM® Iron,Anaerostipes,0.9235284043997521,1.2312535569607774
Unvaccinated,SQM® Iron,Angelakisella,0,0
Unvaccinated,SQM® Iron,Bacillus,0.10333623635023784,0.1377684843942241
Unvaccinated,SQM® Iron,Bacteroides,35.07808003466573,46.766304759308824
Unvaccinated,SQM® Iron,Barnesiella,1.0051334549860587,1.3400498953534865
Unvaccinated,SQM® Iron,Bilophila,0,0
Unvaccinated,SQM® Iron,Blautia,0.31512015023865214,0.42012005694998755
Unvaccinated,SQM® Iron,Brachybacterium,0,0
Unvaccinated,SQM® Iron,Butyricicoccus,0.5723998685609089,0.7631269063430332
Unvaccinated,SQM® Iron,Butyricimonas,0.1823957314584438,0.2431710730961595
Unvaccinated,SQM® Iron,Campylobacter,0.01694915254237288,0.02259671089253724
Unvaccinated,SQM® Iron,Candidatus Stoquefichus,0.143425550197011,0.19121579585189175
Unvaccinated,SQM® Iron,Catenibacillus,0.09028067602451025,0.1203627337832119
Unvaccinated,SQM® Iron,Cerasicoccus,2.048440528924276,2.7309930863468184
Unvaccinated,SQM® Iron,Colidextribacter,0.59535177960797,0.7937265305463719
Unvaccinated,SQM® Iron,Desulfovibrio,2.2644095514341145,3.0189242705873403
Unvaccinated,SQM® Iron,Enterorhabdus,0.03130266843402688,0.04173290357735075
Unvaccinated,SQM® Iron,Faecalibacterium,3.928944274297346,5.238091854872013
Unvaccinated,SQM® Iron,Faecalicoccus,0,0
Unvaccinated,SQM® Iron,Flavonifractor,0.33321004726881265,0.4442376151726996
Unvaccinated,SQM® Iron,Frisingicoccus,0.040070152890459745,0.05342176595684357
Unvaccinated,SQM® Iron,Gordonibacter,0.023715415019762848,0.03161753223698887
Unvaccinated,SQM® Iron,Helicobacter,0.4967099126286635,0.662216607294513
Unvaccinated,SQM® Iron,Intestinimonas,0.44518991992788554,0.5935298468600517
Unvaccinated,SQM® Iron,Lactobacillus,1.4618378678036739,1.9489309325608388
Unvaccinated,SQM® Iron,Ligilactobacillus,0.732798936456449,0.9769718968584435
Unvaccinated,SQM® Iron,Limosilactobacillus,0.024927295388450354,0.03323321834631567
Unvaccinated,SQM® Iron,Mailhella,0.13867908833410023,0.1848877846896515
Unvaccinated,SQM® Iron,Merdibacter,0.0328324337283713,0.04377239575864529
Unvaccinated,SQM® Iron,Methanobrevibacter,0,0
Unvaccinated,SQM® Iron,Methanocorpusculum,0,0
Unvaccinated,SQM® Iron,Methanomassiliicoccus,0.10739588869612994,0.14318083702689982
Unvaccinated,SQM® Iron,Monoglobus,0.4609341500590073,0.6145201480334651
Unvaccinated,SQM® Iron,Mucispirillum,0,0
Unvaccinated,SQM® Iron,Negativibacillus,0.6500184785575103,0.8666084984514875
Unvaccinated,SQM® Iron,Odoribacter,0.649828783980688,0.8663555965143778
Unvaccinated,SQM® Iron,Oscillibacter,0.28182244692086666,0.3757273610097965
Unvaccinated,SQM® Iron,Oscillospira,0.007587253414264037,0.010115371340361891
Unvaccinated,SQM® Iron,Parabacteroides,0.9353195763048221,1.2469736174155388
Unvaccinated,SQM® Iron,Parasutterella,0.8873302797541898,1.1829940020701772
Unvaccinated,SQM® Iron,Peptococcus,0.07114624505928854,0.0948525967109666
Unvaccinated,SQM® Iron,Phascolarctobacterium,9.582756038776939,12.775787297955512
Unvaccinated,SQM® Iron,Pseudoflavonifractor,0,0
Unvaccinated,SQM® Iron,Pygmaiobacter,0,0
Unvaccinated,SQM® Iron,Rikenella,0.4270943610334995,0.5694047402063077
Unvaccinated,SQM® Iron,Romboutsia,1.8565188869647984,2.4751220127614357
Unvaccinated,SQM® Iron,Ruminococcus,0.286209164814476,0.3815757593743281
Unvaccinated,SQM® Iron,Sellimonas,0.3699114464175539,0.49316813862172704
Unvaccinated,SQM® Iron,Shigella,0.07713782966016539,0.10284061290680394
Unvaccinated,SQM® Iron,Shuttleworthella,0.03992965182250058,0.05323444909809037
Unvaccinated,SQM® Iron,Staphylococcus,0.008309098462816784,0.01107773944877189
Unvaccinated,SQM® Iron,Streptococcus,0.4765308681701473,0.6353137853052251
Unvaccinated,SQM® Iron,Subdoligranulum,1.8135575701941653,2.4178457299383416
Unvaccinated,SQM® Iron,Sutterella,0.008309098462816784,0.01107773944877189
Unvaccinated,SQM® Iron,Synergistes,2.1510692215102263,2.867818269189802
Unvaccinated,SQM® Iron,Thomasclavelia,0.3243771631573437,0.4324615615844648
Unvaccinated,SQM® Iron,Turicibacter,0.5370103565664197,0.7159453986441536
Unvaccinated,SQM® Iron,Victivallis,0.015810276679841896,0.02107835482465924
Vaccinated,Control,Akkermansia,0.010552975939214858,0.01507233667096398
Vaccinated,Control,Alistipes,2.704643493433171,3.8629195729019967
Vaccinated,Control,Allofournierella,0.0936098444154383,0.13369869303909507
Vaccinated,Control,Anaerofilum,0.05134422934952014,0.07333263292977184
Vaccinated,Control,Anaerostipes,2.2656661016887334,3.235948083776621
Vaccinated,Control,Angelakisella,0.05104607163890876,0.07290678780122577
Vaccinated,Control,Bacillus,0,0
Vaccinated,Control,Bacteroides,32.17878586814356,45.959499676789974
Vaccinated,Control,Barnesiella,0.2471640684179788,0.3530132233427718
Vaccinated,Control,Bilophila,0.10299009266201345,0.147096075961596
Vaccinated,Control,Blautia,0.4247531174806115,0.6066556036500925
Vaccinated,Control,Brachybacterium,0.021404109589041095,0.03057051847047403
Vaccinated,Control,Butyricicoccus,1.3826947174248736,1.9748401222775487
Vaccinated,Control,Butyricimonas,0.12286175746080942,0.17547787307600127
Vaccinated,Control,Campylobacter,0.031658927817644573,0.04521701001289194
Vaccinated,Control,Candidatus Stoquefichus,0.14257739089957613,0.2036368176791211
Vaccinated,Control,Catenibacillus,0.06994779890942944,0.09990326715690832
Vaccinated,Control,Cerasicoccus,0,0
Vaccinated,Control,Colidextribacter,0.9209154448811832,1.3153017414889001
Vaccinated,Control,Desulfovibrio,0.9132844484100604,1.304402735501376
Vaccinated,Control,Enterorhabdus,0.09925779508943279,0.14176540469936788
Vaccinated,Control,Faecalibacterium,6.842446372902956,9.772755664321425
Vaccinated,Control,Faecalicoccus,2.117574413686721,3.0244354457686775
Vaccinated,Control,Flavonifractor,0.3806204580551913,0.5436229288030755
Vaccinated,Control,Frisingicoccus,0.05053032318127411,0.07217016768233463
Vaccinated,Control,Gordonibacter,0.010702054794520547,0.015285259235237015
Vaccinated,Control,Helicobacter,0.6439361136028942,0.9197047311317028
Vaccinated,Control,Intestinimonas,0.5027229162300251,0.7180163291636865
Vaccinated,Control,Lactobacillus,1.0493324191691327,1.4987138786797014
Vaccinated,Control,Ligilactobacillus,0,0
Vaccinated,Control,Limosilactobacillus,0,0
Vaccinated,Control,Mailhella,0.567796917354337,0.8109585721027234
Vaccinated,Control,Merdibacter,0.04280821917808219,0.06114103694094806
Vaccinated,Control,Methanobrevibacter,0,0
Vaccinated,Control,Methanocorpusculum,1.4885657522479687,2.1260509171991337
Vaccinated,Control,Methanomassiliicoccus,0.021404109589041095,0.03057051847047403
Vaccinated,Control,Monoglobus,0.4749497366658404,0.6783491570573819
Vaccinated,Control,Mucispirillum,0,0
Vaccinated,Control,Negativibacillus,0.2968545253496892,0.4239838481715153
Vaccinated,Control,Odoribacter,0.20504753220736632,0.2928600857977216
Vaccinated,Control,Oscillibacter,0.7039748533516359,1.0054553387333676
Vaccinated,Control,Oscillospira,0,0
Vaccinated,Control,Parabacteroides,1.6040384319803005,2.29097530585017
Vaccinated,Control,Parasutterella,1.6917914256056257,2.4163089246724128
Vaccinated,Control,Peptococcus,0,0
Vaccinated,Control,Phascolarctobacterium,4.3491418250311344,6.211681917424804
Vaccinated,Control,Pseudoflavonifractor,0.04221190375685943,0.06028934668385592
Vaccinated,Control,Pygmaiobacter,0,0
Vaccinated,Control,Rikenella,0.22822505673584337,0.32596349235383687
Vaccinated,Control,Romboutsia,1.877916149405509,2.6821424218831287
Vaccinated,Control,Ruminococcus,0.32945305878871795,0.47054285425689013
Vaccinated,Control,Sellimonas,0.21132560646183648,0.3018267743748327
Vaccinated,Control,Shigella,0.2166961451279946,0.3094972710524539
Vaccinated,Control,Shuttleworthella,0,0
Vaccinated,Control,Staphylococcus,0.00998003992015968,0.01425403815309927
Vaccinated,Control,Streptococcus,0,0
Vaccinated,Control,Subdoligranulum,1.2129635651414692,1.7324208193717505
Vaccinated,Control,Sutterella,0.12578799694307932,0.17965728814438442
Vaccinated,Control,Synergistes,0,0
Vaccinated,Control,Thomasclavelia,0.6696956918402681,0.9564959678342307
Vaccinated,Control,Turicibacter,0.21187505126732833,0.30261152145832704
Vaccinated,Control,Victivallis,0,0
Vaccinated,FeSO4,Akkermansia,0.017007743312848128,0.023641257691972905
Vaccinated,FeSO4,Alistipes,2.6968674839355655,3.7487242120275424
Vaccinated,FeSO4,Allofournierella,0.05480850308436515,0.07618541280252791
Vaccinated,FeSO4,Anaerofilum,0.024630541871921183,0.034237169316115784
Vaccinated,FeSO4,Anaerostipes,0.3742093944838556,0.5201619381841721
Vaccinated,FeSO4,Angelakisella,0,0
Vaccinated,FeSO4,Bacillus,0.10985447806109558,0.152700918439757
Vaccinated,FeSO4,Bacteroides,27.891655219185033,38.770211683186076
Vaccinated,FeSO4,Barnesiella,2.6901821070612715,3.73943134380006
Vaccinated,FeSO4,Bilophila,0.5076914333488167,0.7057058530945409
Vaccinated,FeSO4,Blautia,0.21035814139262415,0.2924039325376375
Vaccinated,FeSO4,Brachybacterium,0,0
Vaccinated,FeSO4,Butyricicoccus,0.47764479427043954,0.6639401511925722
Vaccinated,FeSO4,Butyricimonas,0.11364363289467942,0.15796795382521397
Vaccinated,FeSO4,Campylobacter,0.01863932898415657,0.02590920921219573
Vaccinated,FeSO4,Candidatus Stoquefichus,0.12875653093387565,0.17897532149563528
Vaccinated,FeSO4,Catenibacillus,0.06803097325139251,0.09456503076789162
Vaccinated,FeSO4,Cerasicoccus,1.6070876403647298,2.2338985449495725
Vaccinated,FeSO4,Colidextribacter,0.9916085569341923,1.3783647243980461
Vaccinated,FeSO4,Desulfovibrio,1.3044402354612235,1.8132098528921379
Vaccinated,FeSO4,Enterorhabdus,0.07709125982889044,0.10715909253150853
Vaccinated,FeSO4,Faecalibacterium,4.315965638623553,5.999317721082951
Vaccinated,FeSO4,Faecalicoccus,0,0
Vaccinated,FeSO4,Flavonifractor,0.06345154543527268,0.08819949296012776
Vaccinated,FeSO4,Frisingicoccus,0.47746948256268124,0.6636964628217344
Vaccinated,FeSO4,Gordonibacter,0.008210180623973728,0.011412389772038596
Vaccinated,FeSO4,Helicobacter,0.890610951821926,1.2379751168639612
Vaccinated,FeSO4,Intestinimonas,0.6153414326755514,0.8553424820000051
Vaccinated,FeSO4,Lactobacillus,1.6118442449181873,2.2405103635735135
Vaccinated,FeSO4,Ligilactobacillus,1.8289265364635212,2.5422610603229345
Vaccinated,FeSO4,Limosilactobacillus,0,0
Vaccinated,FeSO4,Mailhella,0.02567886690911676,0.03569437159706539
Vaccinated,FeSO4,Merdibacter,0.008210180623973728,0.011412389772038596
Vaccinated,FeSO4,Methanobrevibacter,0,0
Vaccinated,FeSO4,Methanocorpusculum,0,0
Vaccinated,FeSO4,Methanomassiliicoccus,0.09665747109782356,0.13435669506793638
Vaccinated,FeSO4,Monoglobus,0.43445934467970637,0.6039111206775732
Vaccinated,FeSO4,Mucispirillum,0,0
Vaccinated,FeSO4,Negativibacillus,0.9260529787828956,1.287240564789505
Vaccinated,FeSO4,Odoribacter,0.24617027042455428,0.34218383310225065
Vaccinated,FeSO4,Oscillibacter,0.2423723223262187,0.33690457482313135
Vaccinated,FeSO4,Oscillospira,0.092439336225069,0.12849336495576594
Vaccinated,FeSO4,Parabacteroides,1.2816106177764677,1.7814760205566735
Vaccinated,FeSO4,Parasutterella,0.8020300948897031,1.1148451503075825
Vaccinated,FeSO4,Peptococcus,0,0
Vaccinated,FeSO4,Phascolarctobacterium,7.6396252262594135,10.619301180754384
Vaccinated,FeSO4,Pseudoflavonifractor,0,0
Vaccinated,FeSO4,Pygmaiobacter,0.03727865796831314,0.05181841842439146
Vaccinated,FeSO4,Rikenella,0.9972463872310793,1.3862014724263183
Vaccinated,FeSO4,Romboutsia,3.6317514466507665,5.048240101237048
Vaccinated,FeSO4,Ruminococcus,0.41540999913076565,0.5774319765194099
Vaccinated,FeSO4,Sellimonas,0.6457118126392077,0.8975581931450303
Vaccinated,FeSO4,Shigella,0.13378422676977555,0.1859639648839429
Vaccinated,FeSO4,Shuttleworthella,0.07703660072735027,0.10708311479119617
Vaccinated,FeSO4,Staphylococcus,0.01672940192388122,0.023254355068746145
Vaccinated,FeSO4,Streptococcus,1.595675937843899,2.218035946659105
Vaccinated,FeSO4,Subdoligranulum,1.9087156534658707,2.6531702527636827
Vaccinated,FeSO4,Sutterella,0.23808993109489995,0.3309519265043523
Vaccinated,FeSO4,Synergistes,0,0
Vaccinated,FeSO4,Thomasclavelia,0.5403371547469015,0.7510843549872317
Vaccinated,FeSO4,Turicibacter,0.722519678511274,1.0043233598370909
Vaccinated,FeSO4,Victivallis,0.009319664492078284,0.012954604606097864
Vaccinated,SQM® Iron,Akkermansia,0.008438818565400843,0.011800547253060503
Vaccinated,SQM® Iron,Alistipes,2.5060953679575237,3.504435672015669
Vaccinated,SQM® Iron,Allofournierella,0.16933499527177348,0.2367921051762088
Vaccinated,SQM® Iron,Anaerofilum,0.05056494913238998,0.0707082474828662
Vaccinated,SQM® Iron,Anaerostipes,0.04260306594276585,0.059574629894769034
Vaccinated,SQM® Iron,Angelakisella,0.008576329331046312,0.011992837474165265
Vaccinated,SQM® Iron,Bacillus,0.15281113970526994,0.2136857263739991
Vaccinated,SQM® Iron,Bacteroides,35.373833645403884,49.465525561357076
Vaccinated,SQM® Iron,Barnesiella,0.8447790149819384,1.1813092801355602
Vaccinated,SQM® Iron,Bilophila,0.07701639669814847,0.10769702197688906
Vaccinated,SQM® Iron,Blautia,0.29429806599803093,0.4115360707638489
Vaccinated,SQM® Iron,Brachybacterium,0.0333585649349814,0.04664744463442992
Vaccinated,SQM® Iron,Butyricicoccus,0.5322447651981523,0.7442723709769145
Vaccinated,SQM® Iron,Butyricimonas,0.3129507799156726,0.4376193702538284
Vaccinated,SQM® Iron,Campylobacter,0.06832849475473002,0.09554816528341709
Vaccinated,SQM® Iron,Candidatus Stoquefichus,0.09311428953983987,0.1302077494775295
Vaccinated,SQM® Iron,Catenibacillus,0.04274413588958609,0.05977189714972156
Vaccinated,SQM® Iron,Cerasicoccus,2.475596286698477,3.46178682884135
Vaccinated,SQM® Iron,Colidextribacter,0.8481920091312156,1.1860818911854165
Vaccinated,SQM® Iron,Desulfovibrio,1.0048748757382664,1.4051817043656818
Vaccinated,SQM® Iron,Enterorhabdus,0.008438818565400843,0.011800547253060503
Vaccinated,SQM® Iron,Faecalibacterium,2.2913896347731924,3.2041987217472223
Vaccinated,SQM® Iron,Faecalicoccus,0,0
Vaccinated,SQM® Iron,Flavonifractor,0.2186254723107249,0.3057181756819576
Vaccinated,SQM® Iron,Frisingicoccus,0.06777845169214813,0.09477900439899803
Vaccinated,SQM® Iron,Gordonibacter,0,0
Vaccinated,SQM® Iron,Helicobacter,0.5244768871099054,0.7334100433032044
Vaccinated,SQM® Iron,Intestinimonas,0.42334812052090104,0.5919951308330976
Vaccinated,SQM® Iron,Lactobacillus,1.59886021291263,2.2357899209813934
Vaccinated,SQM® Iron,Ligilactobacillus,1.2247861574052783,1.7126979106546134
Vaccinated,SQM® Iron,Limosilactobacillus,0.017152658662092625,0.02398567494833053
Vaccinated,SQM® Iron,Mailhella,0.21987503361326236,0.3074655182847059
Vaccinated,SQM® Iron,Merdibacter,0.025717969154597977,0.03596310406599794
Vaccinated,SQM® Iron,Methanobrevibacter,0,0
Vaccinated,SQM® Iron,Methanocorpusculum,0,0
Vaccinated,SQM® Iron,Methanomassiliicoccus,0.06774217729036709,0.09472827955061124
Vaccinated,SQM® Iron,Monoglobus,0.3985669088020158,0.5573419554376967
Vaccinated,SQM® Iron,Mucispirillum,0,0
Vaccinated,SQM® Iron,Negativibacillus,0.48336338150443026,0.6759183622252938
Vaccinated,SQM® Iron,Odoribacter,0.3979459485764147,0.5564736264852862
Vaccinated,SQM® Iron,Oscillibacter,0.49050890818546883,0.6859104155671344
Vaccinated,SQM® Iron,Oscillospira,0.04218341528347988,0.05898780516375922
Vaccinated,SQM® Iron,Parabacteroides,0.8871636476105814,1.2405784605619028
Vaccinated,SQM® Iron,Parasutterella,1.3261188925635128,1.8543980456023321
Vaccinated,SQM® Iron,Peptococcus,0.45732910171640206,0.6395129404879878
Vaccinated,SQM® Iron,Phascolarctobacterium,5.965153278162839,8.341460665989059
Vaccinated,SQM® Iron,Pseudoflavonifractor,0.017152658662092625,0.02398567494833053
Vaccinated,SQM® Iron,Pygmaiobacter,0.0910738448801834,0.12735446338814105
Vaccinated,SQM® Iron,Rikenella,0.43904669042798294,0.613947459178386
Vaccinated,SQM® Iron,Romboutsia,3.9393190776135394,5.508605329050964
Vaccinated,SQM® Iron,Ruminococcus,0.4706767857490907,0.6581778726613674
Vaccinated,SQM® Iron,Sellimonas,0.2529530483775409,0.35372065142190723
Vaccinated,SQM® Iron,Shigella,0.14523331884050633,0.20308916804099938
Vaccinated,SQM® Iron,Shuttleworthella,0.07621371107637419,0.10657457461821075
Vaccinated,SQM® Iron,Staphylococcus,0.08449366378908088,0.11815296944707987
Vaccinated,SQM® Iron,Streptococcus,1.597632333389887,2.234072897417384
Vaccinated,SQM® Iron,Subdoligranulum,0.8452350269697971,1.181946951270327
Vaccinated,SQM® Iron,Sutterella,0.11039309883402039,0.15436982903551238
Vaccinated,SQM® Iron,Synergistes,0,0
Vaccinated,SQM® Iron,Thomasclavelia,0.33804221481033003,0.4727063508337257
Vaccinated,SQM® Iron,Turicibacter,1.0026194991119923,1.402027864969144
Vaccinated,SQM® Iron,Victivallis,0.02572898799313894,0.0359785124224958
